hostname,num_stars,num_planets,orbital_period_mean,inner_orbit,outer_orbit,planet_radius_mean,planet_radius_std,planet_mass_mean,planet_mass_std,eccentricity_mean,stellar_temp,stellar_radius,stellar_mass,stellar_metallicity,log_orbital_period_mean,orbital_span,system_compactness,mass_to_radius_ratio,planet_per_star_ratio
Kepler-219,1,3,25.06792333333333,0.057,0.272,3.1133333333333333,0.410162569395762,13.536666666666667,5.124259296067418,0.0,5786.0,1.491,1.164,0.36,1.3991183578022595,0.21500000000000002,13.953488372093021,4.34796573875803,3.0
Kepler-22,1,1,289.863876,0.812,0.812,2.1,0.0,9.1,0.0,0.72,5596.0,0.869,0.857,-0.255,2.462194095205281,0.0,0.0,4.333333333333333,1.0
Kepler-220,1,4,21.804783999999998,0.046,0.226,1.1725,0.34218659626973513,1.69525,1.225775230891319,0.0,4632.0,0.666,0.729,-0.1738,1.3385517888735716,0.18,22.22222222222222,1.4458422174840084,4.0
Kepler-221,1,4,9.22449225,0.037,0.13,2.5,0.5412331598611944,6.6832025,2.464610076129353,0.0,5243.0,0.821,0.854,0.0616,0.9649424703224803,0.093,43.01075268817204,2.6732810000000002,4.0
Kepler-222,1,3,14.035901,0.048,0.18,3.83,0.7498666548127071,14.233333333333334,4.735328218121034,0.0,5433.0,0.869,0.933,0.33,1.1472402963269723,0.132,22.727272727272727,3.7162750217580505,3.0
Kepler-223,1,4,12.9361225,0.07525,0.14481,4.0675,1.0349033771323775,6.325,1.611159003119597,0.079,5803.0,1.72,1.125,0.1,1.1118041195160113,0.06956,57.50431282346176,1.5550092194222496,4.0
Kepler-224,1,4,9.76272425,0.038,0.124,2.195,0.7223341793565267,5.715,3.124361268056774,0.0,5018.0,0.676,0.777,-0.06,0.9895710227541431,0.086,46.51162790697675,2.6036446469248293,4.0
Kepler-225,1,2,12.7666045,0.056,0.111,1.52,0.45254833995939053,2.955,1.534421715174808,0.0,3682.0,0.48,0.593,-0.04,1.1060754044678094,0.055,36.36363636363637,1.944078947368421,2.0
Kepler-226,1,3,5.799865333333334,0.047,0.076,1.68,0.536935750346352,23.72666666666667,21.611296428796987,0.0,5571.0,0.802,0.904,0.09,0.7634179098268677,0.028999999999999998,103.44827586206897,14.123015873015875,3.0
Kepler-227,1,2,31.953354500000003,0.09,0.29,3.075,0.049497474683058366,9.665,0.26162950903902144,0.0,5854.0,1.091,0.954,0.1,1.5045164576232595,0.19999999999999998,10.0,3.1430894308943085,2.0
Kepler-228,1,3,5.931758666666667,0.038,0.101,2.7566666666666664,1.2559591288466887,8.703333333333333,6.2745544330520655,0.0,6043.0,1.014,1.006,0.18,0.773183473464398,0.063,47.61904761904762,3.157194679564692,3.0
Kepler-229,1,3,21.172174000000002,0.062,0.22,3.6566666666666667,1.3702676137650387,13.726666666666667,8.020482113522437,0.0,5120.0,0.728,0.808,0.06,1.325765454511056,0.158,18.987341772151897,3.7538742023701004,3.0
Kepler-23,1,3,11.036666666666667,0.07212,0.12012,2.283,0.6867452220438086,4.9366666666666665,2.6600062656567807,0.016,5828.0,1.548,1.078,-0.112,1.0428379260324059,0.048,62.5,2.1623594685355525,3.0
Kepler-230,1,2,62.1993985,0.191,0.38,3.15,1.5697770542341354,10.81,8.47113923861484,0.0,5588.0,0.817,0.784,-0.21,1.7937861848613337,0.189,10.582010582010582,3.431746031746032,2.0
Kepler-231,1,2,14.6684205,0.074,0.114,1.83,0.1414213562373094,29.75,7.9903066274079855,0.0,3767.0,0.49,0.58,-0.1,1.1663833513984654,0.04000000000000001,49.99999999999999,16.256830601092897,2.0
Kepler-232,1,2,7.9052855,0.054,0.101,3.455,0.5303300858899106,11.844999999999999,3.0476302269140207,0.0,5847.0,0.968,0.97,0.03,0.8979175591304142,0.04700000000000001,42.553191489361694,3.428364688856729,2.0
Kepler-233,1,2,34.4456685,0.077,0.287,2.5700000000000003,0.197989898732233,7.140000000000001,0.933380951166242,0.0,5360.0,0.758,0.855,-0.09,1.537134617685754,0.20999999999999996,9.523809523809526,2.7782101167315174,2.0
Kepler-234,1,2,4.961778,0.04,0.077,3.605,0.1343502884254443,12.649999999999999,0.7778174593052014,0.0,6224.0,1.113,1.129,0.22,0.695637329155897,0.037,54.054054054054056,3.509015256588072,2.0
Kepler-235,1,4,19.35233575,0.037,0.213,1.9449999999999998,0.45096193483116365,4.55,1.6161270577113256,0.0,4255.0,0.554,0.581,-0.51,1.2867333901361404,0.176,22.72727272727273,2.3393316195372753,4.0
Kepler-236,1,2,16.131869,0.065,0.132,1.7850000000000001,0.3040559159102153,3.875,1.1101576464628797,0.0,3750.0,0.51,0.596005,-0.05,1.2076846866303907,0.067,29.850746268656714,2.1708683473389354,2.0
Kepler-237,1,2,6.409371,0.05,0.071,1.745,0.4737615433949869,3.7750000000000004,1.7041273426595798,0.0,4861.0,0.725,0.696,0.22,0.8068154110113515,0.02099999999999999,95.23809523809528,2.163323782234957,2.0
Kepler-238,1,5,19.1161964,0.034,0.28635,2.9579999999999997,1.560535164615011,732.7684,1439.7210207789562,0.0,5751.0,1.43,1.229,0.34,1.281401483817687,0.25234999999999996,19.813750743015657,247.7242731575389,5.0
Kepler-239,1,2,33.995574500000004,0.095,0.268,2.42,0.12727922061357835,6.445,0.572756492761103,0.0,4914.0,0.763,0.757,0.17,1.5314223848268422,0.17300000000000001,11.560693641618496,2.663223140495868,2.0
Kepler-24,1,4,10.92818475,0.051,0.138,2.328,0.4733793404870981,85.3252,139.28542974779043,0.00925,6028.0,1.099,1.06,-0.0708,1.0385480285068662,0.08700000000000002,45.977011494252864,36.65171821305842,4.0
Kepler-240,1,2,6.049011500000001,0.048,0.074,1.7850000000000001,0.5868986283848344,52.375,70.60461210147676,0.0,4985.0,0.739,0.868,0.41,0.7816844101614745,0.025999999999999995,76.92307692307693,29.34173669467787,2.0
Kepler-241,1,2,24.392035,0.094,0.189,2.45,0.16970562748477108,6.585,0.7707463914933367,0.0,4699.0,0.668,0.671,0.031,1.3872480345245906,0.095,21.05263157894737,2.687755102040816,2.0
Kepler-242,1,2,11.350215500000001,0.075,0.109,2.3049999999999997,0.43133513652379374,5.99,1.8809040379562165,0.0,5020.0,0.85,0.748,-0.02,1.055004107306443,0.034,58.8235294117647,2.5986984815618226,2.0
Kepler-243,1,2,12.87083,0.062,0.142,2.22,0.32526911934581204,5.595000000000001,1.378858223313768,0.0,5228.0,0.842,0.904,0.26,1.1096065541147295,0.07999999999999999,25.000000000000004,2.52027027027027,2.0
Kepler-244,1,3,11.376495,0.05,0.14,2.373333333333333,0.35921210076128185,9.37,5.294874880485846,0.0,5554.0,0.803,0.933,0.07,1.0560084802819283,0.09000000000000001,33.33333333333333,3.948033707865169,3.0
Kepler-245,1,4,16.111982764,0.04053,0.202,2.3825,0.5463439087851777,500.35999999999996,872.5861465780899,0.0,5100.0,0.795,0.856,0.12,1.2071489886177047,0.16147,24.772403542453706,210.01469045120672,4.0
Kepler-246,1,2,7.8944905,0.052,0.095,1.92,0.5939696961966998,4.47,2.276883835420683,0.0,5206.0,0.831,0.853,0.2,0.8973241064559392,0.043000000000000003,46.51162790697674,2.328125,2.0
Kepler-247,1,3,11.084508,0.042,0.14,3.223333333333333,1.3732564703409675,11.243333333333332,6.87136328055309,0.0,5100.0,0.768,0.887,0.3,1.0447164211647968,0.098,30.612244897959183,3.4881075491209925,3.0
Kepler-248,1,2,11.2738495,0.066,0.123,3.545,0.7424621202458752,12.49,4.398204178980325,0.0,5190.0,0.831,0.838,0.17,1.052072232918461,0.056999999999999995,35.08771929824562,3.52327221438646,2.0
Kepler-249,1,3,8.596233333333332,0.035,0.097,1.39,0.26153393661244034,2.4333333333333336,0.9693468591445136,0.0,3568.0,0.482,0.510238,-0.34,0.9343081953261286,0.062,48.38709677419355,1.7505995203836933,3.0
Kepler-25,2,3,47.11966566666667,0.0695,0.4164221832,5.988333333333333,3.687016725393761,31.933333333333337,34.76439749705629,0.04633333333333334,6354.0,1.316,1.165,0.11,1.6732022002926932,0.3469221832,8.647472387980752,5.332591149457278,1.5
Kepler-250,1,3,9.651085666666667,0.048,0.127,1.8633333333333333,0.6370504951205465,4.239999999999999,2.3740050547545177,0.0,5160.0,0.805,0.806,0.01,0.9845761705999242,0.079,37.974683544303794,2.2754919499105544,3.0
Kepler-251,1,4,37.769535250000004,0.053,0.404,2.41,0.7200000000000001,6.6575,2.885,0.0,5526.0,0.89,0.891,-0.06,1.5771416409143066,0.35100000000000003,11.396011396011396,2.762448132780083,4.0
Kepler-252,1,2,8.758427000000001,0.058,0.08,1.69,0.6505382386916236,3.655,2.283954903232548,0.0,4208.0,0.549,0.61,-0.13,0.9424261145513826,0.022,90.90909090909092,2.162721893491124,2.0
Kepler-253,1,3,10.728602,0.046,0.13,2.483333333333333,0.7834113436333008,7.0,3.4831164206784697,0.0,5208.0,0.786,0.86,0.15,1.0305431345250209,0.084,35.714285714285715,2.818791946308725,3.0
Kepler-254,1,3,12.328440666666665,0.064,0.139,2.84,0.9090104509850258,8.1,5.6630380539071075,0.0,5957.0,0.91,0.849,-0.13,1.090908149370432,0.07500000000000001,39.99999999999999,2.852112676056338,3.0
Kepler-255,1,3,5.568758552666666,0.0192,0.092,1.9533333333333334,0.9051150939705588,4.846666666666667,3.804488577106434,0.0,5573.0,0.933,0.867,0.3386,0.7457583883839733,0.0728,41.208791208791204,2.4812286689419794,3.0
Kepler-256,1,4,5.382314249999999,0.027,0.096,2.1425,0.3925451141800986,5.3125,1.5581265459946871,0.0,5551.0,1.301,1.037,0.26,0.7309690507403906,0.069,57.97101449275362,2.4795799299883314,4.0
Kepler-257,1,3,11.209567333333332,0.034,0.16,4.323333333333333,1.5015103507246743,18.073333333333334,9.475660047370491,0.0,5180.0,1.037,0.916,0.4,1.0495888500283217,0.126,23.80952380952381,4.180416345412491,3.0
Kepler-258,1,2,23.4251495,0.103,0.193,3.835,0.31819805153394637,14.1,1.9798989873223336,0.0,4942.0,0.915,0.82,0.3031,1.3696823712489454,0.09000000000000001,22.222222222222218,3.6766623207301175,2.0
Kepler-259,1,2,22.520124,0.079,0.217,2.75,0.0707106781186545,8.0,0.3535533905932738,0.0,5938.0,0.898,0.867,-0.09,1.3525707774922524,0.138,14.492753623188404,2.909090909090909,2.0
Kepler-26,1,4,19.9769335,0.039,0.22,2.245,0.7999374975584029,4.7375,2.397809764486471,0.0085,3914.0,0.512,0.544,-0.13,1.300528823918103,0.181,22.099447513812155,2.1102449888641424,4.0
Kepler-260,1,2,42.1187885,0.075,0.332,1.875,0.19091883092036777,4.19,0.7212489168102786,0.0,5250.0,0.862,1.013,0.29,1.624475870696455,0.257,7.782101167315175,2.234666666666667,2.0
Kepler-261,1,2,17.476042500000002,0.088,0.156,2.09,0.12727922061357852,5.025,0.5161879502661797,0.0,5098.0,0.794,0.834,0.1621,1.24244309219987,0.068,29.41176470588235,2.404306220095694,2.0
Kepler-262,1,2,17.4572885,0.108,0.152,1.5,0.19798989873223316,2.875,0.6434671708797584,0.0,5841.0,0.881,0.816,-0.3382,1.2419767891441391,0.044,45.45454545454546,1.9166666666666667,2.0
Kepler-263,1,2,31.95043,0.12,0.242,2.5700000000000003,0.14142135623730948,7.135,0.6717514421272199,0.0,5265.0,0.785,0.793,-0.0314,1.5044767074199452,0.122,16.39344262295082,2.776264591439688,2.0
Kepler-264,1,2,90.453746,0.249,0.566,3.08,0.3535533905932738,9.75,1.9091883092036779,0.0,6158.0,1.55,1.426,0.0469,1.9564265571929764,0.31699999999999995,6.309148264984228,3.1655844155844157,2.0
Kepler-265,1,4,33.70921,0.069,0.319,2.3925,0.35984950558068934,6.3774999999999995,1.5295396911053554,0.0,5835.0,1.103,0.97,-0.11,1.5277485746312958,0.25,16.0,2.6656217345872517,4.0
Kepler-266,1,2,57.1709655,0.071,0.457,3.185,0.9970205614730321,10.555,5.4376511473245515,0.0,5885.0,1.028,0.947,0.16,1.7571755266166096,0.386,5.181347150259067,3.313971742543171,2.0
Kepler-267,1,3,12.898564333333333,0.037,0.154,2.1266666666666665,0.1450287327853808,16.28333333333333,18.72290664756232,0.0,4258.0,0.555,0.541571,-0.18,1.1105413741124928,0.11699999999999999,25.641025641025642,7.656739811912225,3.0
Kepler-268,1,2,54.6902655,0.18,0.391,2.965,0.5868986283848344,9.22,3.082985565973347,0.0,6081.0,1.274,1.109,0.0009,1.7379100317108074,0.21100000000000002,9.478672985781989,3.1096121416526143,2.0
Kepler-269,1,2,6.7273084999999995,0.061,0.081,2.08,0.5515432893255072,5.08,2.2344574285494905,0.0,5847.0,0.959,0.92,0.4,0.8278413439568627,0.020000000000000004,99.99999999999999,2.442307692307692,2.0
Kepler-27,1,3,17.737329973666665,0.06578,0.191,3.8687315333333334,1.1027778974131888,2429.653333333333,2225.880749373904,0.0,5400.0,0.59,0.65,0.41,1.2488882454294623,0.12522,23.957834211787254,628.0232454485986,3.0
Kepler-270,1,2,18.369490499999998,0.107,0.18,1.89,0.16970562748477125,4.24,0.6505382386916241,0.0,6067.0,1.461,1.17,0.15,1.264097110790994,0.073,27.397260273972606,2.2433862433862437,2.0
Kepler-271,1,3,7.69868871,0.05554,0.08784,0.9466666666666667,0.2850146195080759,1.0226666666666666,0.9291126591180068,0.0,5555.0,0.87,0.9,-0.13,0.8864167596520046,0.0323,92.87925696594426,1.080281690140845,3.0
Kepler-272,1,3,6.655333,0.038,0.091,1.8233333333333333,0.4110150037812895,60.49666666666667,48.4854414575482,0.0,5297.0,0.929,0.91,0.04,0.8231697903057167,0.053,56.60377358490566,33.17915904936015,3.0
Kepler-273,1,2,5.4757295,0.037,0.073,1.74,0.33941125496954283,3.7199999999999998,1.216223663640862,0.0,5626.0,0.815,0.756,-0.28,0.7384419859267133,0.036,55.55555555555556,2.1379310344827585,2.0
Kepler-274,1,2,22.4163245,0.101,0.204,1.69,0.21213203435596437,3.515,0.7424621202458748,0.0,6023.0,1.007,0.883,-0.2112,1.35056440485905,0.10299999999999998,19.417475728155342,2.079881656804734,2.0
Kepler-275,1,3,20.688292666666666,0.098,0.224,3.016666666666667,0.5865435476870694,9.526666666666666,2.9886674845712315,0.0,6165.0,1.383,1.189,0.08,1.3157246513210892,0.126,23.80952380952381,3.158011049723756,3.0
Kepler-276,1,3,31.553470000000004,0.119,0.24666,2.856666666666667,0.051316014394468826,254.70299999999997,412.66632831744334,0.0,6105.0,1.046,0.845,-0.29,1.4990471264639922,0.12766,23.49992166692778,89.16091015169194,3.0
Kepler-277,1,2,25.165,0.14168,0.21781,3.1399999999999997,0.31112698372208103,75.75,16.334166645409244,0.0,5946.0,1.69,1.12,0.09,1.4007969347331581,0.07613,26.27085248916327,24.124203821656053,2.0
Kepler-278,1,2,40.6333,0.202,0.287,3.6115,0.48578235867515834,45.45,14.919953083036157,0.6559999999999999,4965.0,2.861,1.227,0.22,1.6088820946274642,0.08499999999999996,23.52941176470589,12.584798560155061,2.0
Kepler-279,1,4,50.20319525,0.112,0.439,3.7875,0.5418102373832865,1080.9575,2066.6625113674622,0.0,6363.0,1.746,1.2,-0.1141,1.700731359282111,0.327,12.232415902140673,285.4013201320132,4.0
Kepler-28,1,2,7.45,0.05687,0.07519,1.908,0.07212489168102784,1.845,0.3040559159102156,0.0085,4499.3,0.664,0.684,0.1451,0.8721562727482929,0.01832000000000001,109.17030567685583,0.9669811320754718,2.0
Kepler-280,1,2,3.4733165,0.032,0.056,1.73,0.39597979746446643,3.7,1.4142135623730951,0.0,5744.0,0.886,0.962,0.1213,0.5407443594526261,0.024,83.33333333333333,2.138728323699422,2.0
Kepler-281,1,3,66.4184614,0.117,0.5456,4.689159353333333,1.6488631523144834,379.708,251.1159568645529,0.0,5723.0,0.899,0.95,0.02,1.8222888108403645,0.4286,6.999533364442371,80.97570830688042,3.0
Kepler-282,1,4,23.00306175,0.082,0.23332,1.9425,1.004734624996405,30.020000000000003,33.06133391138355,0.0,5602.0,0.904,0.86,-0.2,1.3617856452625148,0.15132,26.434047052603752,15.454311454311457,4.0
Kepler-283,1,2,51.875931,0.082,0.341,1.975,0.21920310216782968,4.575,0.8555992052357223,0.0,4351.0,0.566,0.596,-0.17,1.7149659039280423,0.259,7.722007722007722,2.3164556962025316,2.0
Kepler-284,1,2,25.1068025,0.104,0.213,2.425,0.2616295090390225,6.485,1.1808683245815343,0.0,5615.0,0.814,0.766,-0.26,1.3997914062601564,0.109,18.34862385321101,2.6742268041237116,2.0
Kepler-285,1,2,4.4102715,0.036,0.064,1.23,0.15556349186104035,1.91,0.6363961030678927,0.0,5411.0,0.808,0.915,0.17,0.6444653258221275,0.028000000000000004,71.42857142857142,1.5528455284552845,2.0
Kepler-286,1,4,10.10000225,0.027,0.176,1.4275,0.2347161406181233,2.6574999999999998,0.7649564257742616,0.0,5580.0,0.863,0.83,-0.25,1.0043214705314025,0.149,26.845637583892618,1.8616462346760068,4.0
Kepler-287,1,2,32.5970475,0.145,0.246,2.795,0.657609306503489,74.5,12.020815280171307,0.0,5806.0,1.032,0.963,0.117,1.5131782653278592,0.101,19.801980198019802,26.65474060822898,2.0
Kepler-288,1,3,27.345613333333333,0.065,0.287,2.3966666666666665,0.6357148207595397,6.513333333333333,2.7070709878636974,0.0,5918.0,1.091,0.842,-0.24,1.4368876685881504,0.22199999999999998,13.513513513513516,2.717663421418637,3.0
Kepler-289,1,4,139.1276,0.21183,0.9342,4.9225,4.21162973206335,45.902499999999996,74.43622163749761,0.0,5990.0,1.0,1.08,0.05,2.1434132934620966,0.7223700000000001,5.537328515857524,9.325038090401218,4.0
Kepler-29,1,2,11.812935,0.08482,0.10027,2.445,0.14849242404917495,4.75,0.3535533905932738,0.0,5378.0,0.732,0.761,-0.44,1.0723578142894863,0.015449999999999992,129.44983818770234,1.9427402862985685,2.0
Kepler-290,1,3,17.374558184333335,0.0154,0.205,1.9366666666666668,0.9591836807063251,4.668666666666667,3.6992979514136644,0.0,5147.0,0.743,0.756,-0.1,1.2399137697775096,0.1896,15.822784810126583,2.410671256454389,3.0
Kepler-291,1,2,4.6236485,0.047,0.065,2.02,0.19798989873223347,4.75,0.7919595949289326,0.0,6002.0,1.016,1.023,0.23,0.6649848106389413,0.018000000000000002,111.1111111111111,2.3514851485148514,2.0
Kepler-292,1,5,9.2330176,0.035,0.141,2.008,0.5846537436808218,4.878,2.2726460349117286,0.0,5299.0,0.826,0.865,0.04,0.9653436634145803,0.10599999999999998,47.169811320754725,2.4292828685258963,5.0
Kepler-293,1,2,36.704969500000004,0.144,0.286,3.45,0.5374011537017761,11.82,3.0829855659733467,0.0,5804.0,0.957,0.934,0.1,1.5647248675305545,0.142,14.084507042253522,3.426086956521739,2.0
Kepler-294,1,2,5.163806,0.048,0.071,2.24,0.6646803743153545,5.79,2.8425692603699213,0.0,5913.0,0.976,0.947,0.11,0.7129699178096944,0.022999999999999993,86.95652173913047,2.5848214285714284,2.0
Kepler-295,1,3,22.685158666666666,0.099,0.192,1.25,0.09848857801796115,2.0366666666666666,0.3583759664560855,0.0,5603.0,0.898,0.89,-0.03,1.3557418211958998,0.093,32.25806451612903,1.6293333333333333,3.0
Kepler-296,2,5,26.80693832,0.0521,0.255,1.8060000000000003,0.24130893062628236,3.95,0.8896066546513688,0.33,3740.0,0.48,0.498,-0.08,1.4282472150772927,0.2029,24.64268112370626,2.1871539313399775,2.5
Kepler-297,1,3,87.93697136666667,0.217,0.523,14.003333333333336,16.209387197958268,45.3,4.525483399593901,0.0,5619.0,0.915,0.927,-0.11,1.9441715040242544,0.30600000000000005,9.80392156862745,3.2349440609378712,3.0
Kepler-298,1,3,36.95930233333333,0.08,0.305,2.13,0.3207802986469089,5.226666666666667,1.3638670511942628,0.0,4465.0,0.582,0.66,-0.21,1.567723764613998,0.22499999999999998,13.333333333333334,2.4538341158059467,3.0
Kepler-299,1,4,15.7883195,0.04,0.22,1.925,0.547387735826565,4.5225,2.1724084177090948,0.0,5617.0,1.032,1.004,0.12,1.1983359064036767,0.18,22.22222222222222,2.349350649350649,4.0
Kepler-30,1,3,77.66712833333334,0.18,0.5,8.333333333333334,4.219399641339196,224.79999999999998,359.6221489285664,0.025033333333333335,5498.0,0.95,0.99,0.18,1.8902372478345528,0.32,9.375,26.975999999999996,3.0
Kepler-300,1,2,25.580651000000003,0.094,0.232,1.96,0.4101219330881976,4.5600000000000005,1.5980613254815974,0.0,5986.0,0.9,1.07,0.04,1.4079115926098031,0.138,14.492753623188404,2.3265306122448983,2.0
Kepler-301,1,3,7.226274,0.036,0.112,1.4833333333333334,0.23094010767585024,2.83,0.7621023553303059,0.0,5815.0,0.9,1.022,0.187,0.8589144247703376,0.07600000000000001,39.47368421052631,1.9078651685393258,3.0
Kepler-302,1,2,78.733144,0.193,0.503,8.254999999999999,5.932625894155135,15.5,0.0,0.0,5740.0,1.22,1.021,0.16,1.8961575941905078,0.31,6.451612903225807,1.8776499091459724,2.0
Kepler-303,1,2,4.499102000000001,0.024,0.057,1.015,0.17677669529663684,1.095,0.6434671708797584,0.0,3944.0,0.485,0.575,-0.4136,0.6531258392502537,0.033,60.6060606060606,1.078817733990148,2.0
Kepler-304,1,4,4.94106823825,0.02317,0.08,2.245,0.7595832190528348,5.9425,3.0533410662201934,0.0,4731.0,0.687,0.737,0.03,0.6938208517219991,0.056830000000000006,70.3853598451522,2.646993318485523,4.0
Kepler-305,1,4,8.430845,0.04017,0.12091,2.8634538249999997,0.7932847531804219,6.6425,2.779428898173148,0.00125,5080.0,0.8,0.76,0.09,0.9258711049267545,0.08074,49.541738915035914,2.319751044003652,4.0
Kepler-306,1,4,18.5134995,0.05,0.227,2.1525,0.4296025294773454,5.3675,1.6722315429788226,0.0,4954.0,0.719,0.75,-0.13,1.2674885186929137,0.177,22.598870056497177,2.493612078977933,4.0
Kepler-307,1,2,11.74685,0.09359,0.10896,2.3150000000000004,0.16263455967290608,5.54,2.6870057685088806,0.0,5367.0,0.814,0.907,0.19,1.0699214231162921,0.015369999999999995,130.12361743656479,2.393088552915766,2.0
Kepler-308,1,2,12.538619,0.09,0.123,2.14,0.028284271247461926,5.225,0.12020815280171303,0.0,5895.0,0.941,0.92,-0.04,1.0982497060555403,0.033,60.6060606060606,2.441588785046729,2.0
Kepler-309,1,2,55.640018,0.059,0.401,2.035,0.6717514421272198,4.949999999999999,2.6870057685088806,0.0,4713.0,0.721,0.816,0.27,1.7453872618178414,0.342,5.847953216374268,2.432432432432432,2.0
Kepler-31,1,3,50.3794,0.16,0.4,4.8999999999999995,0.871779788708135,1230.5619333333334,1086.4200987868428,0.0,6340.0,1.22,1.21,-0.076,1.7022529909064208,0.24000000000000002,12.499999999999998,251.1350884353742,3.0
Kepler-310,1,3,54.42741433333333,0.111,0.392,2.3466666666666667,1.1001969520650987,6.736666666666667,4.800420120503343,0.0,5797.0,0.876,0.854,-0.12,1.7358177029108905,0.281,10.676156583629892,2.8707386363636367,3.0
Kepler-311,1,3,86.98490133333333,0.087,0.7326,1.7266666666666666,0.3108590248542469,3.6733333333333333,1.1218882891506328,0.0,5905.0,1.188,0.994,-0.03,1.9394438751854777,0.6456000000000001,4.646840148698884,2.1274131274131274,3.0
Kepler-312,1,2,10.7599155,0.031,0.153,2.2199999999999998,1.3152186130069785,6.154999999999999,5.57907250356186,0.0,6115.0,1.467,1.314,0.15,1.0318088607329894,0.122,16.39344262295082,2.7725225225225225,2.0
Kepler-313,1,2,23.621845500000003,0.125,0.208,2.55,0.028284271247461926,7.035,0.1343502884254437,0.0,5727.0,1.536,1.114,0.26,1.373313824655844,0.08299999999999999,24.096385542168676,2.758823529411765,2.0
Kepler-314,1,2,4.2107305,0.035,0.064,1.865,1.4637110370561535,4.624,5.83504515835139,0.0,5378.0,0.95,0.99,0.322,0.62435744609651,0.028999999999999998,68.96551724137932,2.479356568364611,2.0
Kepler-315,1,2,180.785238,0.402,0.791,3.96,0.26870057685088844,14.9,1.6970562748477156,0.0,5796.0,1.037,0.831,-0.27,2.2571629653158833,0.389,5.141388174807198,3.7626262626262625,2.0
Kepler-316,1,2,4.534136999999999,0.027,0.058,1.1099999999999999,0.07071067811865474,1.4249999999999998,0.3181980515339464,0.0,4204.0,0.52,0.587,-0.23,0.6564946382971446,0.031000000000000003,64.51612903225806,1.2837837837837838,2.0
Kepler-317,1,2,7.149626,0.061,0.083,1.9049999999999998,0.26162950903902243,56.705,75.08766909419948,0.0,5497.0,0.941,0.865,0.13,0.8542833242647941,0.022000000000000006,90.90909090909089,29.76640419947507,2.0
Kepler-318,1,2,8.238861,0.056,0.105,4.195,0.728319984622144,16.5,4.808326112068523,0.0,5746.0,1.189,1.073,0.332,0.9158671758225884,0.048999999999999995,40.81632653061225,3.9332538736591176,2.0
Kepler-319,1,3,14.361995666666667,0.051,0.191,2.183333333333333,0.5084617324178226,5.5200000000000005,2.0809372888196322,0.0,5526.0,0.903,0.933,0.06,1.157214791354872,0.14,21.428571428571427,2.5282442748091607,3.0
Kepler-32,1,5,8.21452,0.013,0.13,1.844,0.7160167595803887,495.02374199999997,599.7557798257707,0.0,3900.0,0.53,0.58,0.0,0.9145821913326486,0.117,42.73504273504273,268.4510531453362,5.0
Kepler-320,1,2,13.1532455,0.085,0.142,1.255,0.16263455967290616,2.0,0.636396103067893,0.0,6435.0,1.108,1.072,-0.1228,1.1190329261210394,0.05699999999999998,35.087719298245624,1.5936254980079683,2.0
Kepler-321,1,2,9.00465,0.057,0.11,2.045,0.38890872965260104,4.885,1.5627059864222705,0.0,5740.0,1.194,1.024,0.121,0.9544668369753504,0.053,37.735849056603776,2.388753056234719,2.0
Kepler-322,1,2,2.995561,0.027,0.051,1.3399999999999999,0.4666904755831214,2.22,1.7111984104714453,0.0,5388.0,0.89,0.908,0.12,0.47647816775668267,0.023999999999999997,83.33333333333334,1.656716417910448,2.0
Kepler-323,1,2,2.6160754500000003,0.02778,0.0458,1.4755,0.13364318164425754,5.35,2.0506096654409878,0.095,6004.0,1.12,1.015,-0.14,0.41765026528148524,0.01802,110.98779134295226,3.625889528973229,2.0
Kepler-324,1,4,26.08483167,0.05,0.26,1.8646561099999999,0.9569430448262469,664.461,1171.6894740803414,0.0,5233.0,0.835,0.901,0.18,1.4163880384888703,0.21000000000000002,19.047619047619047,356.3450635409658,4.0
